"TV2","1.960","96.742.000","58.650","2.865.742.500","-56.690","-2.769.000.500","966.707","12.32%"
"GEG","140.200","2.235.228.000","200.000","3.186.840.500","-59.800","-951.612.500","34.039.710","38.78%"
"HTI","0","0","67.730","887.999.500","-67.730","-887.999.500","8.129.608","16.42%"
"TDH","3.770","29.400.000","73.680","571.920.000","-69.910","-542.520.000","45.441.994","8.66%"
"AGR","18.390","113.872.700","94.660","586.070.800","-76.270","-472.198.100","99.060.211","2.27%"
"VCB","233.410","21.689.130.000","317.930","29.450.220.000","-84.520","-7.761.090.000","233.141.826","23.71%"
"VCI","34.430","1.505.519.500","143.520","6.383.598.000","-109.090","-4.878.078.500","122.275.336","26.16%"
"DGW","9.650","722.320.000","137.580","10.362.840.000","-127.930","-9.640.520.000","8.720.301","28.79%"
"D2D","6.170","349.360.000","138.700","7.765.890.000","-132.530","-7.416.530.000","9.550.862","4.28%"
"NT2","26.270","598.956.500","166.650","3.814.361.000","-140.380","-3.215.404.500","85.643.659","19.25%"
"HPX","100","2.630.000","148.880","3.911.882.500","-148.780","-3.909.252.500","93.060.050","15.89%"
"DRC","31.440","656.310.000","180.850","3.783.230.000","-149.410","-3.126.920.000","36.394.273","18.36%"
"HSG","257.220","4.644.423.000","417.370","7.511.263.500","-160.150","-2.866.840.500","167.838.634","11.25%"
"NTL","0","0","167.380","3.521.445.000","-167.380","-3.521.445.000","26.935.635","4.64%"
"HCM","83.380","2.088.538.000","268.580","6.732.416.500","-185.200","-4.643.878.500","158.612.265","48.15%"
"HBC","116.430","1.599.150.000","320.050","4.361.680.000","-203.620","-2.762.530.000","76.862.215","15.71%"
"BWE","6.400","203.232.500","213.350","6.643.028.500","-206.950","-6.439.796.000","64.422.020","18.30%"
"ROS","5.110","11.020.000","224.250","484.450.000","-219.140","-473.430.000","269.196.175","1.57%"
"CSV","3.970","112.108.000","242.460","6.843.873.500","-238.490","-6.731.765.500","16.452.696","11.78%"
"LCG","299.480","3.500.888.000","572.680","6.718.286.000","-273.200","-3.217.398.000","22.202.966","36.25%"
"PVT","594.880","7.489.440.000","871.090","10.933.570.000","-276.210","-3.444.130.000","90.335.441","16.90%"
"FRT","33.190","807.569.000","314.490","7.622.722.000","-281.300","-6.815.153.000","13.125.464","32.38%"
"OGC","15.500","114.470.000","310.560","2.283.370.000","-295.060","-2.168.900.000","144.180.532","0.94%"
"ITA","30","154.200","297.320","1.524.193.900","-297.290","-1.524.039.700","398.682.835","1.29%"
"HAH","238.770","4.056.094.500","539.810","9.160.732.500","-301.040","-5.104.638.000","15.598.005","17.03%"
"PVD","118.530","1.552.240.000","436.050","5.688.320.000","-317.520","-4.136.080.000","167.912.683","9.17%"
"DCM","180.620","2.195.959.500","553.380","6.752.797.500","-372.760","-4.556.838.000","244.705.823","2.78%"
"TCH","176.320","3.513.531.500","565.060","11.267.244.000","-388.740","-7.753.712.500","160.604.103","4.76%"
"TCL","40","1.118.000","431.000","12.200.782.500","-430.960","-12.199.664.500","13.570.157","4.00%"
"FUESSVFL","52.010","595.640.100","495.550","5.802.212.600","-443.540","-5.206.572.500","3.364.910","298.23%"
"LPB","340","4.360.000","450.220","5.740.310.000","-449.880","-5.735.950.000","2.168.354","28.67%"
"TLD","1.350","7.570.000","452.860","2.538.410.000","-451.510","-2.530.840.000","15.943.265","7.10%"
"CTG","1.288.590","43.722.710.000","1.742.490","59.311.062.000","-453.900","-15.588.352.000","37.334.394","99.00%"
"NKG","34.600","419.735.000","578.940","6.930.795.500","-544.340","-6.511.060.500","151.125.281","16.96%"
"NLG","4.470","132.039.000","800.760","23.375.767.000","-796.290","-23.243.728.000","2.932.152","47.97%"
"GMD","295.070","8.641.470.000","2.934.630","86.090.540.000","-2.639.560","-77.449.070.000","","49.00%"
"DIG","13.860","325.837.500","69.318.974","1.490.431.184.500","-69.305.114","-1.490.105.347.000","150.297.730","1.83%"
