"TTB","30","130.000","0","0","30","130.000","22.883.554","0.13%"
"FUCVREIT","20","120.000","0","0","20","120.000","2.407.390","0.85%"
"LGC","10","614.000","0","0","10","614.000","7.735.515","44.99%"
"SRC","10","170.000","0","0","10","170.000","13.723.761","0.10%"
"SHA","0","0","0","0","0","0","14.567.964","0.98%"
"SGR","0","0","0","0","0","0","29.392.315","0.01%"
"DBT","0","0","0","0","0","0","5.579.945","7.76%"
"SII","0","0","0","0","0","0","26.223","48.96%"
"SHP","0","0","0","0","0","0","41.241.654","4.99%"
"SCD","0","0","0","0","0","0","3.511.500","7.69%"
"SC5","0","0","0","0","0","0","6.683.280","4.40%"
"SFC","0","0","0","0","0","0","5.447.653","0.75%"
"VAF","0","0","0","0","0","0","18.455.885","0.00%"
"SFG","0","0","0","0","0","0","23.164.372","0.64%"
"SPM","0","0","0","0","0","0","6.422.180","3.13%"
"SMC","0","0","0","0","0","0","9.255.809","33.83%"
"SRF","0","0","0","0","0","0","692.790","46.87%"
"CTF","0","0","0","0","0","0","22.312.331","0.00%"
"SSC","0","0","0","0","0","0","7.187.805","1.06%"
"DBD","0","0","0","0","0","0","52.369.200","0.02%"
"UIC","0","0","0","0","0","0","2.193.300","21.58%"
"TVT","0","0","0","0","0","0","10.256.510","0.16%"
"DAT","0","0","0","0","0","0","22.542.167","0.00%"
"SMA","0","0","0","0","0","0","9.314.128","0.03%"
"SBV","0","0","0","0","0","0","9.307.144","14.99%"
"DRL","0","0","0","0","0","0","4.559.850","1.00%"
"PTL","0","0","0","0","0","0","48.829.636","0.17%"
"VDS","0","0","0","0","0","0","48.657.903","0.39%"
"PXS","0","0","0","0","0","0","22.897.342","10.84%"
"VDP","0","0","0","0","0","0","6.217.400","0.53%"
"BBC","0","0","0","0","0","0","353.277","46.71%"
"ATG","0","0","0","0","0","0","7.327.640","0.86%"
"DTL","0","0","0","0","0","0","30.095.714","0.01%"
"DTA","0","0","0","0","0","0","8.810.661","0.21%"
"PSH","0","0","0","0","0","0","61.837.722",""
"SAM","0","0","0","0","0","0","122.626.997","1.19%"
"S4A","0","0","0","0","0","0","20.664.520","0.03%"
"BFC","0","0","0","0","0","0","25.327.576","4.70%"
"DHG","0","0","0","0","0","0","59.144.006","54.76%"
"SBA","0","0","0","0","0","0","29.614.987","0.04%"
"QBS","0","0","0","0","0","0","","49.00%"
"PXT","0","0","0","0","0","0","9.617.500","0.91%"
"RAL","0","0","0","0","0","0","5.300.784","2.91%"
"RIC","0","0","0","0","0","0","4.727.528","32.53%"
"RDP","0","0","0","0","0","0","18.041.106","0.68%"
"CIG","0","0","0","0","0","0","15.450.944","0.01%"
"TIX","0","0","0","0","0","0","14.673.146","0.09%"
"CHP","0","0","0","0","0","0","66.894.736","3.47%"
"TMS","0","0","0","0","0","0","1","49.00%"
"CEE","0","0","0","0","0","0","20.304.820","0.07%"
"TEG","0","0","0","0","0","0","15.733.313","0.42%"
"TDW","0","0","0","0","0","0","3.940.510","2.64%"
"TGG","0","0","0","0","0","0","13.157.975","0.80%"
"TTA","0","0","0","0","0","0","66.085.710","0.05%"
"THI","0","0","0","0","0","0","23.880.600","0.06%"
"TS4","0","0","0","0","0","0","7.677.482","1.49%"
"TNT","0","0","0","0","0","0","12.452.130","0.34%"
"TPC","0","0","0","0","0","0","11.570.256","1.64%"
"TRC","0","0","0","0","0","0","14.363.880","1.12%"
"TRA","0","0","0","0","0","0","2.414.864","43.17%"
"TN1","0","0","0","0","0","0","10.469.581","0.11%"
"TMT","0","0","0","0","0","0","17.355.307","2.46%"
"CCI","0","0","0","0","0","0","8.265.573","2.42%"
"C47","0","0","0","0","0","0","8.331.363","0.05%"
"TNC","0","0","0","0","0","0","9.015.690","2.17%"
"TDP","0","0","0","0","0","0","23.499.229","0.04%"
"CMV","0","0","0","0","0","0","5.906.054","0.21%"
"SVT","0","0","0","0","0","0","5.673.725",""
"CLW","0","0","0","0","0","0","5.739.610","4.85%"
"TCB","0","0","0","0","0","0","","22.51%"
"TBC","0","0","0","0","0","0","30.631.296","0.76%"
"CSM","0","0","0","0","0","0","49.732.150","1.01%"
"ST8","0","0","0","0","0","0","","49.00%"
"STG","0","0","0","0","0","0","48.068.690","0.08%"
"SVI","0","0","0","0","0","0","12.757.229","0.59%"
"COM","0","0","0","0","0","0","6.863.308","0.40%"
"CLC","0","0","0","0","0","0","12.275.519","2.16%"
"CLG","0","0","0","0","0","0","10.310.770","0.25%"
"TTE","0","0","0","0","0","0","14.529.634","0.00%"
"CKG","0","0","0","0","0","0","25.199.862","1.00%"
"BTP","0","0","0","0","0","0","23.785.384","9.68%"
"BRC","0","0","0","0","0","0","6.008.678","0.45%"
"TCD","0","0","0","0","0","0","16.177.445","14.79%"
"CLL","0","0","0","0","0","0","14.187.729","7.27%"
"TCR","0","0","0","0","0","0","1","49.00%"
"TCO","0","0","0","0","0","0","8.734.918","2.32%"
"DTT","0","0","0","0","0","0","3.979.994","0.18%"
"LEC","0","0","0","0","0","0","12.788.638",""
"HAS","0","0","0","0","0","0","2.528.256","17.40%"
"VPS","0","0","0","0","0","0","11.812.490","0.71%"
"GTA","0","0","0","0","0","0","5.038.115","0.56%"
"VPI","0","0","0","0","0","0","93.187.723","2.41%"
"L10","0","0","0","0","0","0","4.752.753","0.94%"
"KPF","0","0","0","0","0","0","8.825.363","0.02%"
"LAF","0","0","0","0","0","0","6.890.213","2.22%"
"LCM","0","0","0","0","0","0","9.873.760","8.92%"
"LBM","0","0","0","0","0","0","4.297.471","6.03%"
"MDG","0","0","0","0","0","0","5.335.625",""
"DCL","0","0","0","0","0","0","17.118.107","2.48%"
"VPD","0","0","0","0","0","0","52.186.858","0.04%"
"VNS","0","0","0","0","0","0","19.798.452","19.82%"
"MWG","0","0","0","0","0","0","","64.26%"
"LM8","0","0","0","0","0","0","4.434.729","1.77%"
"VPH","0","0","0","0","0","0","35.598.466","11.67%"
"GSP","0","0","0","0","0","0","14.575.000","8.51%"
"MCP","0","0","0","0","0","0","7.355.955","0.19%"
"GMC","0","0","0","0","0","0","11.660.117","10.14%"
"KMR","0","0","0","0","0","0","21.143.210","62.83%"
"HSL","0","0","0","0","0","0","14.241.131","9.58%"
"HVH","0","0","0","0","0","0","10.589.070","0.76%"
"HVX","0","0","0","0","0","0","19.239.901","0.88%"
"VTO","0","0","0","0","0","0","37.629.488","1.88%"
"HRC","0","0","0","0","0","0","14.599.901","0.67%"
"HTV","0","0","0","0","0","0","4.448.637","15.05%"
"AAM","0","0","0","0","0","0","5.927.765","0.99%"
"HU1","0","0","0","0","0","0","4.531.270","3.69%"
"HUB","0","0","0","0","0","0","7.469.870",""
"HU3","0","0","0","0","0","0","4.418.963","4.81%"
"HID","0","0","0","0","0","0","28.278.963","0.88%"
"ITD","0","0","0","0","0","0","8.402.295","5.87%"
"HCD","0","0","0","0","0","0","13.124.100","0.39%"
"ABT","0","0","0","0","0","0","6.556.648","2.52%"
"VSH","0","0","0","0","0","0","76.370.588","11.97%"
"ILB","0","0","0","0","0","0","","49.00%"
"ABS","0","0","0","0","0","0","14.103.240","0.03%"
"VSI","0","0","0","0","0","0","6.395.470","0.55%"
"HMC","0","0","0","0","0","0","10.095.220","0.93%"
"HOT","0","0","0","0","0","0","3.918.780","0.02%"
"ASG","0","0","0","0","0","0","18.433.219","0.76%"
"OPC","0","0","0","0","0","0","11.669.718","5.09%"
"FDC","0","0","0","0","0","0","18.913.330","0.04%"
"PIT","0","0","0","0","0","0","7.337.804","0.72%"
"ASP","0","0","0","0","0","0","2.472","48.99%"
"FTM","0","0","0","0","0","0","24.434.800","0.13%"
"FIR","0","0","0","0","0","0","10.067.364","0.60%"
"NVT","0","0","0","0","0","0","73.248.600","19.06%"
"PGI","0","0","0","0","0","0","25.064.653","20.75%"
"EMC","0","0","0","0","0","0","7.490.143","0.04%"
"VMD","0","0","0","0","0","0","7.304.720","1.69%"
"ELC","0","0","0","0","0","0","15.943.485","17.49%"
"FCM","0","0","0","0","0","0","19.254.015","2.04%"
