"PDN","74.80","0.00 (0.0 %)","74.80","74.80","74.80","74.80","10","1,000,000","0","0"
"TIX","28.85","0.00 (0.0 %)","28.85","28.85","28.85","28.85","0","0","0","0"
"PC1","22.60","0.00 (0.0 %)","22.60","22.80","22.80","22.40","150,700","3,398,000,000","0","0"
"OPC","57.00","0.00 (0.0 %)","57.00","57.50","58.00","57.00","3,080","177,000,000","0","0"
"TLG","35.30","0.00 (0.0 %)","35.30","35.00","35.45","34.95","51,110","1,791,000,000","0","0"
"FTS","12.70","0.00 (0.0 %)","12.70","12.70","12.80","12.70","180,260","2,295,000,000","0","0"
"DXV","3.65","0.00 (0.0 %)","3.65","3.41","3.65","3.41","90","0","0","0"
"SFC","23.55","0.00 (0.0 %)","23.55","23.55","23.55","23.55","0","0","0","0"
"RIC","4.48","0.00 (0.0 %)","4.48","4.48","4.48","4.48","20","0","0","0"
"ELC","6.79","0.00 (0.0 %)","6.79","6.79","6.82","6.79","194,490","1,322,000,000","0","0"
"EIB","17.50","0.00 (0.0 %)","17.50","17.55","17.55","17.30","331,950","5,790,000,000","1,219,900","21,337,250,000"
"SCD","24.70","0.00 (0.0 %)","24.70","24.70","24.70","24.70","0","0","0","0"
"DSN","45.00","0.00 (0.0 %)","45.00","45.00","45.70","45.00","9,630","433,000,000","0","0"
"DTL","7.00","0.00 (0.0 %)","7.00","7.00","7.00","7.00","0","0","0","0"
"DXG","12.20","0.00 (0.0 %)","12.20","12.20","12.40","12.15","3,599,520","44,070,000,000","0","0"
"DTT","11.50","0.00 (0.0 %)","11.50","11.50","11.50","11.50","800","9,000,000","0","0"
"EMC","18.85","0.00 (0.0 %)","18.85","18.85","18.85","18.85","0","0","0","0"
"SMB","38.00","0.00 (0.0 %)","38.00","37.30","38.30","37.30","65,030","2,468,000,000","0","0"
"PTC","9.20","0.00 (0.0 %)","9.20","9.20","9.20","9.20","0","0","0","0"
"SPM","12.35","0.00 (0.0 %)","12.35","12.35","12.35","12.35","0","0","0","0"
"SVC","71.00","0.00 (0.0 %)","71.00","71.00","71.00","71.00","0","0","0","0"
"DBC","41.75","0.00 (0.0 %)","41.75","41.80","42.10","41.65","972,440","40,691,000,000","0","0"
"FDC","14.00","0.00 (0.0 %)","14.00","14.00","14.00","14.00","0","0","0","0"
"SHI","9.00","0.00 (0.0 %)","9.00","9.00","9.00","8.85","630,400","5,610,000,000","906,000","8,154,000,000"
"SHP","24.50","0.00 (0.0 %)","24.50","24.50","24.50","24.50","0","0","400,000","9,723,200,000"
"PVD","11.40","0.00 (0.0 %)","11.40","11.50","11.55","11.35","2,361,150","26,989,000,000","0","0"
"DLG","1.40","0.00 (0.0 %)","1.40","1.40","1.42","1.39","2,407,590","3,377,000,000","0","0"
"HOT","40.80","0.00 (0.0 %)","40.80","40.80","40.80","40.80","0","0","0","0"
"LCM","0.71","0.00 (0.0 %)","0.71","0.68","0.71","0.68","250","0","0","0"
"LAF","10.10","0.00 (0.0 %)","10.10","10.10","10.10","10.10","0","0","0","0"
"HPX","26.90","0.00 (0.0 %)","26.90","26.20","26.90","26.20","432,870","11,566,000,000","0","0"
"L10","13.65","0.00 (0.0 %)","13.65","13.65","13.65","13.65","0","0","0","0"
"BCM","39.90","0.00 (0.0 %)","39.90","39.90","39.90","39.05","33,890","1,346,000,000","0","0"
"VFG","48.80","0.00 (0.0 %)","48.80","49.00","49.00","48.80","1,570","77,000,000","0","0"
"BRC","10.50","0.00 (0.0 %)","10.50","10.50","10.50","10.50","0","0","0","0"
"VGC","23.00","0.00 (0.0 %)","23.00","23.10","23.10","22.90","55,100","1,267,000,000","98,000","2,410,800,000"
"HMC","14.75","0.00 (0.0 %)","14.75","14.75","14.75","14.75","10","0","0","0"
"BIC","20.70","0.00 (0.0 %)","20.70","20.70","20.70","20.30","66,640","1,368,000,000","0","0"
"ACC","19.20","0.00 (0.0 %)","19.20","19.30","19.30","19.00","490","9,000,000","0","0"
"AGG","29.30","0.00 (0.0 %)","29.30","29.20","29.40","28.60","656,500","18,977,000,000","0","0"
"AAM","11.45","0.00 (0.0 %)","11.45","11.45","11.45","11.45","0","0","0","0"
"ICT","20.70","0.00 (0.0 %)","20.70","20.80","20.80","20.70","180","4,000,000","0","0"
"YBM","4.50","0.00 (0.0 %)","4.50","4.54","4.60","4.50","7,090","32,000,000","0","0"
