"CSV","10.220","300.874.000","58.990","1.730.220.000","-48.770","-1.429.346.000","16.501.466","11.67%"
"SAV","1.690","29.913.000","54.140","953.682.000","-52.450","-923.769.000","642.876","44.60%"
"SJD","2.500","43.025.000","55.520","949.716.000","-53.020","-906.691.000","16.591.812","24.95%"
"VCB","238.490","22.258.690.000","315.270","29.409.440.000","-76.780","-7.150.750.000","233.559.166","23.70%"
"CII","80.570","1.395.565.000","164.740","2.859.791.500","-84.170","-1.464.226.500","115.175.842","29.33%"
"HPX","0","0","86.240","2.257.960.000","-86.240","-2.257.960.000","92.913.650","13.87%"
"NVL","61.280","3.693.180.000","153.090","9.220.050.000","-91.810","-5.526.870.000","323.640.867","5.56%"
"DPR","0","0","92.630","4.264.490.000","-92.630","-4.264.490.000","15.697.960","12.49%"
"GVR","600","11.370.000","96.690","1.811.140.000","-96.090","-1.799.770.000","489.129.567","0.77%"
"TLD","0","0","96.880","535.470.300","-96.880","-535.470.300","16.505.215","5.63%"
"NAF","0","0","97.540","1.747.875.500","-97.540","-1.747.875.500","43.562.772","34.40%"
"NLG","100.200","2.958.480.000","197.900","5.837.740.000","-97.700","-2.879.260.000","2.320.631","48.19%"
"VND","79.890","1.520.362.000","178.500","3.392.136.000","-98.610","-1.871.774.000","35.552.841","32.87%"
"OGC","10","73.000","101.140","731.725.400","-101.130","-731.652.400","144.570.432","0.81%"
"TCL","4.030","114.830.000","112.900","3.207.890.000","-108.870","-3.093.060.000","13.129.927","5.46%"
"POW","624.050","7.087.545.000","744.220","8.458.938.500","-120.170","-1.371.393.500","932.786.749","9.17%"
"NTL","35.270","763.157.000","182.580","3.926.813.000","-147.310","-3.163.656.000","27.082.945","4.41%"
"TCM","38.300","1.425.354.500","209.980","7.825.445.000","-171.680","-6.400.090.500","395.646","45.58%"
"SSI","588.010","11.845.170.000","777.430","15.685.780.000","-189.420","-3.840.610.000","309.184.777","48.72%"
"PLX","109.600","5.550.368.000","329.420","16.652.907.000","-219.820","-11.102.539.000","55.272.850","15.73%"
"BWE","40.160","1.254.888.500","290.020","9.077.101.500","-249.860","-7.822.213.000","64.671.880","18.14%"
"HDB","480.980","10.573.770.000","740.680","16.246.660.000","-259.700","-5.672.890.000","59.007.789","17.25%"
"BID","27.980","1.164.354.500","294.200","12.231.104.500","-266.220","-11.066.750.000","510.323.032","17.31%"
"NT2","25.470","593.039.000","315.000","7.353.020.000","-289.530","-6.759.981.000","85.933.189","19.15%"
"PAN","1.720","35.500.000","307.740","6.349.950.000","-306.020","-6.314.450.000","13.594.028","42.72%"
"STB","332.940","5.237.053.500","646.200","10.109.855.000","-313.260","-4.872.801.500","274.964.691","9.05%"
"DRC","37.090","793.414.000","353.500","7.577.876.000","-316.410","-6.784.462.000","36.878.543","17.96%"
"GMD","2.077.250","61.874.103.500","2.708.590","80.450.052.500","-631.340","-18.575.949.000","3.336.830","47.88%"
"PVT","185.970","2.369.262.500","819.640","10.412.725.500","-633.670","-8.043.463.000","91.398.001","16.52%"
"FRT","43.420","1.091.989.500","731.900","18.576.147.500","-688.480","-17.484.158.000","13.813.944","31.51%"
"LCG","252.910","2.947.050.000","1.224.760","14.223.420.000","-971.850","-11.276.370.000","21.401.236","30.75%"
"FUESSVFL","55.860","664.775.100","1.187.180","14.125.600.800","-1.131.320","-13.460.825.700","4.496.230","286.27%"
